# v_cm v_tan, v_rad n_tot x_cm y_cm z_cm
295.051056 180.222900 -111.572433 1248.000000 -229.848877 -195.736511 -394.544800
979.097046 57.449146 -86.061714 1894.000000 -165.148285 -211.720978 190.599823
407.475952 16.439995 -167.794556 1235.000000 25.881344 410.221375 31.982330
961.519897 510.591553 -8.813805 1831.000000 -207.581329 381.295319 -1.159696
839.096924 107.333847 -2.791557 1544.000000 479.359894 -84.354156 79.482086
345.645020 65.622276 -41.081055 1504.000000 487.696350 415.103943 349.133423
831.046875 112.292885 -137.782959 1321.000000 216.553925 -385.932495 231.362183
159.489243 29.193655 -82.053474 1594.000000 -388.450317 -364.370270 -121.187408
588.214355 77.556190 -43.619011 1438.000000 -216.310074 388.450317 370.235962
393.423981 118.570717 -150.616028 1553.000000 -205.821426 323.808655 40.570274
412.079041 159.373596 -197.379578 2261.000000 -486.922577 -386.381256 -144.516479
765.141602 58.353649 -189.248184 1866.000000 -351.992371 -428.721771 -435.211426
668.660706 8.458076 -222.981445 1717.000000 -118.343674 353.557953 -63.839302
479.144196 79.587807 -87.969650 1760.000000 164.842560 83.776062 -338.047913
793.446106 93.466560 -123.975891 1522.000000 -457.267487 -431.211182 403.387329
611.322571 64.053352 -113.862152 1358.000000 -272.030945 133.053040 157.282074
423.880920 80.660378 -34.086399 1506.000000 435.931702 297.986664 458.778198
388.584564 12.508434 -140.692200 1167.000000 -30.339920 -436.720245 -472.356140
977.325684 191.964767 -129.058105 1515.000000 417.037476 -392.589294 -373.615967
228.278915 185.006454 -48.513611 1521.000000 -290.367584 -176.851807 481.804993
709.476318 58.092968 -191.176437 1939.000000 199.696167 -28.008518 -187.316803
233.419205 106.928040 -138.816040 1736.000000 331.208069 -110.212677 -116.131149
114.166191 76.542168 -29.844200 1180.000000 185.073273 284.717834 496.076263
120.332832 115.188484 -125.535080 1833.000000 -475.772156 453.255951 -434.602783
347.374359 174.132431 -65.041847 1376.000000 -96.566956 -297.012177 -25.552704
623.724426 275.422577 -101.540123 2420.000000 -135.717438 -324.596008 -371.637878
490.589325 217.719040 -70.540649 1403.000000 74.564682 -123.769073 263.954529
776.798584 156.852646 -99.114502 1565.000000 428.574036 -131.613190 214.833710
487.251923 76.869270 -86.802078 1412.000000 -1.156668 -174.172180 -401.214081
267.177460 94.052521 -57.422325 2479.000000 287.623230 13.876718 307.047363
380.910400 289.085754 -41.059738 2715.000000 -35.550835 431.454926 -12.019787
659.513062 40.013622 -87.250519 1862.000000 252.868317 449.840485 86.140144
458.998291 25.542358 -53.937263 1534.000000 -494.219543 27.782663 -185.802917
299.521851 133.350891 -148.380875 1430.000000 466.897949 331.305115 -315.975311
429.265320 61.684269 -78.566490 1204.000000 495.590393 -207.327576 -58.668671
233.868240 126.052147 -136.947739 1208.000000 -27.924713 -400.779541 211.794006
89.484642 54.656815 -141.348068 1691.000000 67.268852 430.900085 -463.476807
594.789185 134.175339 -49.135830 1525.000000 -120.824150 -443.638885 66.058952
941.770630 221.662048 -233.651962 1116.000000 129.800064 496.966156 223.380615
783.923828 220.388794 -378.314819 1690.000000 104.225037 98.668846 -407.108093
925.587219 208.649399 -28.604069 1634.000000 328.609314 114.127029 -179.260056
891.735596 346.971924 -37.511478 2868.000000 -442.099487 20.672071 78.317558
460.755524 182.602966 -22.548935 1392.000000 238.043030 -424.795166 77.891357
442.497070 116.298248 -34.964737 1550.000000 110.806793 429.178284 -444.191895
503.745972 93.228088 -145.975037 1867.000000 188.130127 -5.395014 41.154732
522.962646 55.272213 -30.921982 1352.000000 208.580917 -135.874603 126.998901
556.413086 75.373589 -107.120117 1718.000000 -167.889511 -297.748718 62.492405
259.774353 313.201477 -194.270401 2377.000000 -412.650085 -240.811951 431.512268
183.761307 103.883553 -125.794357 1717.000000 -321.307922 34.257389 -400.629181
552.086975 61.448418 -135.032837 1505.000000 217.770386 -191.811462 -345.931488
365.390106 55.335587 -74.078300 1426.000000 326.456970 -117.934036 -327.462646
647.423218 114.423729 -159.296600 1476.000000 -237.853882 435.141724 417.097595
388.442810 84.279022 -32.880398 1548.000000 -364.493256 -59.789474 -64.568542
546.643677 84.891083 -14.139854 1342.000000 -373.957764 -396.593506 -20.460075
143.245926 119.058495 -176.081055 1711.000000 56.122860 -43.581406 264.022949
134.628403 38.269119 -58.425652 1302.000000 252.484467 -279.411438 68.666336
385.971252 32.883793 -129.632401 1604.000000 -463.791382 484.646729 -219.974136
741.428162 38.166397 -105.319489 1256.000000 181.342896 153.830780 -265.119629
545.480591 119.716850 -70.015015 1515.000000 -238.587738 -175.216888 -168.230820
305.796509 193.397766 -94.330811 1874.000000 481.505676 443.240387 471.722107
538.171387 38.083958 -49.106705 1276.000000 -430.838379 104.686371 31.258013
620.896729 31.053570 -215.763931 2015.000000 72.977531 -461.387756 325.851318
444.950104 60.961567 -127.202995 1406.000000 -466.467407 -322.302216 -147.366440
525.082397 30.980021 -93.639267 1480.000000 -375.815491 -243.793198 -299.097565
696.224792 125.138115 -203.629288 1171.000000 188.282166 -208.503708 157.854721
265.714752 121.392921 -155.283691 2100.000000 383.053802 -401.851288 389.036835
467.885010 323.367523 -68.093132 2818.000000 -393.419434 302.763794 167.107819
123.855522 38.520199 -1.619392 1321.000000 213.606934 -240.386749 106.966827
229.549698 11.668936 -154.935562 1979.000000 -466.461548 96.830292 -182.723755
474.510071 151.937653 -67.203972 1808.000000 349.988953 116.763748 -30.966417
358.843445 216.651184 -456.958374 1251.000000 -210.040710 -370.263550 -290.431335
435.963867 405.646271 -384.911713 2047.000000 437.903687 35.614666 21.045670
965.702393 199.473984 -159.549255 1335.000000 232.069580 276.903412 198.510010
577.927979 54.470535 -192.825806 1575.000000 11.975128 -71.132675 430.911865
336.260132 38.772877 -191.683777 1591.000000 177.528625 -34.532959 171.672318
460.697266 136.261169 -85.770683 1409.000000 459.047424 -307.347443 117.559937
395.990814 98.589508 -168.955460 1340.000000 279.637054 362.745605 -378.068665
435.398529 44.490761 -47.401985 1908.000000 445.073792 -95.660965 -312.176941
575.817627 430.679810 -46.954784 1691.000000 -485.401459 89.299919 -378.044678
503.929993 33.892178 -205.299652 1648.000000 267.394836 289.201630 131.459732
412.937408 79.389244 -23.681374 1487.000000 343.280945 -37.517246 219.198212
474.705963 28.094566 -127.696365 1911.000000 -73.718086 -336.904175 250.770248
801.243530 502.068939 -171.771774 1698.000000 -82.234116 -347.695770 -438.588135
483.803833 56.975632 -202.932281 1231.000000 9.417528 -138.038681 -249.384583
311.877716 136.844193 -28.252113 1961.000000 -13.124104 -434.453308 -498.822388
295.104980 50.290874 -166.672913 1295.000000 -160.294128 -423.149597 350.836914
350.551575 247.407349 -36.923512 1764.000000 -425.795776 238.173737 -27.032175
426.605835 71.516953 -3.667061 1632.000000 -379.759216 -172.772827 -174.812759
150.497116 51.204094 -109.035728 1836.000000 -61.642143 313.841003 241.185211
349.981842 44.170368 -122.185944 1472.000000 -313.439026 -472.731201 109.114227
208.888367 56.090084 -88.745674 1648.000000 358.443542 304.186584 -372.575928
447.938171 65.928200 -198.910202 1492.000000 23.586014 -419.460144 -445.636719
733.098511 59.527470 -169.830963 1244.000000 -298.035797 -283.827454 220.231567
877.445435 26.583080 -142.790955 1708.000000 489.065857 329.685913 338.901184
292.223969 37.401093 -110.896149 1474.000000 399.134033 388.667389 380.397949
391.733582 117.760139 -140.489014 1327.000000 83.271103 -283.719208 334.685089
217.219406 95.855850 -108.927124 1718.000000 262.054321 -61.919315 446.883484
714.008789 177.175201 -138.565048 2175.000000 -76.541962 -330.936523 185.091904
1065.847168 100.838882 -197.680817 2221.000000 -194.637238 180.321777 -314.859924
181.697800 106.177727 -53.842400 1544.000000 447.482361 -33.705856 270.343292
380.643951 143.682495 -116.510117 1567.000000 -238.123230 -74.274147 -186.098969
528.447021 108.807022 -159.454483 1831.000000 -433.635437 253.244995 -393.900696
182.161133 3.079671 -194.535980 1841.000000 -20.235302 53.230511 -478.691345
121.587326 97.194756 -194.509293 1520.000000 271.647217 407.502106 -36.740318
642.578186 67.405922 -178.812469 1527.000000 215.446655 -313.924835 -136.444839
590.696594 45.459030 -160.027863 1525.000000 -437.646423 -127.301857 -198.317352
635.886047 141.876572 -100.621254 1851.000000 -278.747253 215.550110 -174.266846
1065.396729 56.159050 -40.315201 1245.000000 116.222641 342.092102 74.570824
416.267395 78.127472 -25.269234 1778.000000 -178.519333 -28.131153 304.004883
667.164246 22.749699 -60.050705 1576.000000 228.674530 246.106339 159.151398
299.592224 97.401947 -46.548714 2170.000000 140.873260 -274.931946 -362.719299
504.858307 44.408703 -4.766739 1641.000000 377.030823 143.678146 336.744324
1276.148438 47.255455 -207.719833 1833.000000 -143.975952 -28.940823 -184.327545
283.801239 55.778782 -31.598434 1473.000000 -75.193069 -133.500214 -65.076500
240.453735 90.134880 -25.106285 1957.000000 -475.640320 27.072235 343.904297
360.458679 71.399841 -6.542389 1248.000000 -49.240780 -172.743378 116.052673
413.509552 127.741844 -4.818642 1450.000000 437.169312 304.435547 -274.520752
683.598633 7.005578 -154.190643 1524.000000 -211.188690 74.000420 117.112839
736.976746 195.967270 -199.302414 1326.000000 -401.781372 383.097046 -331.542297
1050.069092 181.039368 -78.722092 1906.000000 -7.205949 49.358292 396.424744
732.253113 107.378258 -77.465439 1648.000000 -499.724854 -299.066254 -148.266602
219.950775 183.080032 -141.381943 1876.000000 454.716766 234.372040 88.151253
531.304016 126.452469 -19.256718 1318.000000 -170.591187 82.578369 263.341064
417.767944 61.166973 -67.975464 1722.000000 6.128961 1.373814 -162.757278
491.677307 132.326126 -177.154388 2625.000000 192.909286 -330.713379 -296.665497
121.687233 81.076981 -148.539978 1711.000000 81.761765 -43.342667 420.709229
326.163055 133.619354 -295.035767 1665.000000 96.498062 -441.517639 474.285980
382.565491 80.336693 -181.331543 1778.000000 -364.326996 114.256790 295.604980
343.933624 29.097576 -22.585587 1754.000000 220.941315 480.905792 76.224106
638.508057 29.571583 -0.659050 1392.000000 -47.417015 -103.484802 365.278320
481.377014 14.696141 -156.051682 1274.000000 255.663116 308.555786 -118.063843
519.220276 32.720047 -301.774628 2115.000000 405.094421 -212.122070 150.805649
597.424744 33.048378 -148.915634 1481.000000 346.960815 -219.278885 -460.246979
456.635101 26.762264 -210.274841 1905.000000 367.921082 190.653763 -421.896149
430.685486 244.966110 -27.664711 2207.000000 -433.288788 276.263702 -29.461460
316.464355 194.672638 -46.141930 2172.000000 143.368118 -19.888395 -409.939514
493.095490 43.093922 -59.055660 1218.000000 418.617920 295.403992 363.951324
482.022736 130.513885 -261.780426 2195.000000 82.795029 398.653687 264.438904
481.988861 92.144524 -218.150452 1629.000000 7.010119 -404.446289 -155.070923
212.593613 44.414902 -162.068985 1561.000000 -133.294708 -384.660767 -206.259796
663.077881 91.020508 -140.570801 1605.000000 -33.345886 389.229492 -309.402161
120.728210 176.052551 -116.817596 1381.000000 156.900177 -474.965698 -366.600830
789.179810 79.850754 -93.573738 2402.000000 -479.837189 492.053223 468.875061
438.209198 71.585670 -20.018356 1712.000000 4.092076 -488.798035 -482.008423
662.103210 105.063950 -24.166519 1608.000000 -388.373962 37.744705 87.584328
168.309708 39.142994 -72.934586 1385.000000 465.374268 -110.001961 -182.865204
334.167969 120.108559 -198.881775 1574.000000 14.643836 -31.597349 267.591980
471.877930 200.554245 -127.629456 2433.000000 -481.895142 -283.178162 -297.200073
306.582306 201.066467 -25.235970 1556.000000 -436.174591 24.173199 -252.056915
711.516602 195.585266 -130.815598 2065.000000 -279.055573 173.184250 354.860474
708.528076 273.298126 -79.466057 1593.000000 371.970642 -135.130890 -293.262512
339.985718 53.700924 -90.466431 1691.000000 72.878853 206.818619 251.490509
163.142380 233.759003 -73.888489 2138.000000 -376.263275 198.312683 -497.095154
599.169373 183.066208 -26.215904 1629.000000 -247.631287 -210.191071 -399.029205
723.294434 121.680435 -160.242874 1870.000000 -412.998901 392.512634 142.739807
305.479950 111.700737 -167.917496 1274.000000 203.471252 288.990326 102.518417
517.825439 60.887936 -28.435143 1380.000000 438.305908 450.465576 491.809509
442.130737 133.660019 -83.669876 1861.000000 105.559097 53.987854 -459.792480
706.124023 67.767868 -160.606888 2062.000000 131.891937 -498.049866 -203.232483
370.285461 150.167465 -190.583618 2007.000000 164.268463 398.247498 25.618965
510.279388 58.128963 -301.803955 1683.000000 400.164734 -62.285637 59.249428
350.521484 35.011047 -140.327866 1279.000000 64.476051 -35.895142 490.042419
419.132355 22.832130 -14.472054 1253.000000 98.759476 330.219666 107.951752
349.447968 169.328552 -207.704590 2309.000000 -401.024170 -336.463562 -245.196945
207.512070 103.942444 -173.421204 1480.000000 264.156525 233.736801 145.946289
633.638184 75.372032 -137.349731 1420.000000 352.685028 -40.538055 -456.488586
309.465729 73.604332 -121.805855 1886.000000 146.163956 -53.074482 402.353088
123.177574 110.987068 -146.869064 1672.000000 -20.146126 -269.839905 273.328888
615.739136 139.209015 -93.105125 1759.000000 288.650726 -13.560235 425.502869
508.416199 90.537735 -189.729538 3027.000000 -9.720181 423.401825 -159.202209
971.951172 138.572952 -151.651306 2084.000000 445.426819 -155.866943 423.434631
351.719330 107.389275 -66.040070 1941.000000 423.402954 -267.572937 -143.239044
624.264221 116.554131 -136.340607 1381.000000 234.419006 -360.515076 -376.133423
583.388672 138.771927 -222.406174 1499.000000 -380.521301 -405.687469 121.499451
556.233154 65.504158 -96.587830 1586.000000 1.625242 299.885742 203.235519
135.876785 25.025221 -136.012985 1412.000000 190.809357 214.309204 -104.109741
642.502258 80.937225 -40.845932 1566.000000 380.384949 -464.399445 -299.904541
389.501495 2.886526 -138.131134 1410.000000 -119.524292 -205.613846 337.187561
532.043579 181.789246 -92.329407 1463.000000 382.379150 -148.786270 -304.701050
975.142212 43.711758 -15.875427 1411.000000 82.902405 -155.430481 -16.202574
560.199158 98.464180 -26.695564 1676.000000 446.713654 204.407806 -384.522583
640.509583 134.012299 -150.895081 1801.000000 146.396622 -26.065596 168.838409
444.537811 114.443459 -148.370483 1389.000000 -147.439255 101.161896 29.600460
386.049896 135.340851 -167.183289 1925.000000 -465.010315 449.348083 -245.745026
372.198608 250.398026 -135.385162 2014.000000 354.571045 -49.748970 -437.393402
594.496948 198.036514 -204.963669 2046.000000 -301.316040 58.069817 -157.979370
168.235657 179.194901 -221.131592 1560.000000 168.895554 -142.390564 -203.436310
324.659271 11.696521 -9.603790 1571.000000 367.314026 79.134575 -231.902679
78.360832 281.224121 -318.486023 2522.000000 218.443420 -106.112282 320.322815
884.525513 55.100529 -50.472992 2106.000000 -489.123322 216.345169 31.905563
667.634155 420.412567 -137.298553 2170.000000 271.152893 409.807495 -254.333633
488.763000 89.292709 -266.774078 1897.000000 96.610443 -389.903381 9.364722
649.416504 140.141998 -217.510666 1677.000000 432.312469 -445.462738 -154.299805
856.942627 206.410889 -91.626083 1501.000000 262.395752 10.718040 -33.926331
821.548584 142.715363 -71.285721 1718.000000 325.624573 -378.656769 -456.420715
794.808167 322.802155 -26.176571 1929.000000 58.789879 375.053894 -72.405731
568.381042 61.307999 -56.811409 1147.000000 225.534134 -299.811584 -349.596924
1076.521362 157.877106 -158.865753 1237.000000 -419.727417 395.181396 285.163330
150.480591 126.258087 -89.522583 1494.000000 315.299988 456.361450 133.510864
877.304016 154.394241 -105.826096 1355.000000 22.872456 -205.111420 -194.562332
491.009888 17.121122 -39.964127 2272.000000 442.994598 -485.473541 397.368011
381.489807 50.288696 -211.436432 2087.000000 487.702209 354.531342 -449.459137
239.937469 89.010048 -32.713768 1417.000000 95.298111 -134.200073 114.143356
397.754059 45.276096 -16.620819 1956.000000 -359.242249 49.845734 -308.444702
220.303955 75.473724 -37.401493 1145.000000 332.818909 -365.479370 229.169922
599.118896 135.026230 -19.678875 1333.000000 -386.482117 -60.891792 106.450363
250.916473 317.627625 -99.829544 1606.000000 435.384644 -47.937305 -469.355286
445.618378 35.281292 -78.813812 1293.000000 36.287304 -246.734894 135.848831
406.079132 181.745453 -135.459381 1425.000000 -393.838806 371.583313 -362.001251
143.302887 174.070557 -83.258026 1777.000000 218.802246 284.744019 -95.793053
630.640259 270.702209 -149.616943 1712.000000 27.345287 -41.498077 28.419254
378.523193 64.295273 -24.232170 1750.000000 58.382694 246.352600 -351.695465
277.432861 88.512756 -195.847351 2140.000000 -103.227783 -70.620125 468.999390
531.006226 214.168045 -267.927795 2005.000000 -245.284576 -99.961090 375.398682
824.109924 211.903900 -22.622656 1381.000000 -37.231873 476.297546 -242.789368
693.382385 58.170982 -64.052063 1426.000000 -159.948685 -170.935699 206.350433
595.726196 102.582947 -183.530472 1570.000000 470.840820 130.237000 -46.049095
307.746002 40.527889 -24.262840 1233.000000 324.665588 76.905693 -141.368103
322.614105 91.851509 -42.096832 1196.000000 287.454529 -32.260719 -352.076477
609.083740 187.945557 -47.400490 1900.000000 -352.748932 262.046234 273.106750
305.305634 215.427719 -94.657249 1467.000000 127.722839 -213.905197 -478.228943
548.638794 151.497406 -154.255783 1655.000000 -485.097900 384.833527 70.174820
263.517456 115.996956 -72.288971 943.000000 477.889954 404.373413 -33.087006
437.032257 44.502369 -230.535507 1939.000000 387.050903 -300.641632 92.613953
622.191956 136.619965 -300.342041 2293.000000 -497.156067 219.522705 330.350708
172.950745 237.542297 -74.874756 1903.000000 -375.555481 5.323390 16.398949
321.600189 126.656883 -124.958389 1579.000000 -350.310242 -159.326447 -215.502243
727.807434 71.301437 -71.150162 1494.000000 -150.056915 355.013977 213.225128
251.811676 73.523331 -20.967232 1383.000000 -104.742004 -7.952932 281.710815
468.756134 119.409431 -56.378540 1687.000000 117.631516 -174.131943 383.855499
468.512177 45.517506 -1.897743 1301.000000 287.467346 -491.975769 -85.707787
361.011719 138.740921 -91.947090 1710.000000 334.258514 189.711151 89.388283
1057.037598 45.854675 -51.335655 1395.000000 51.810013 -172.597046 -409.511963
815.710266 90.824928 -150.253510 1468.000000 -288.146973 -5.105415 214.673431
772.096924 101.869408 -138.261993 1247.000000 452.539673 -8.125880 99.244461
1024.889038 208.210236 -88.936729 2040.000000 -110.558136 499.364471 168.041565
685.339661 393.362854 -2.071568 1145.000000 301.128906 -338.903015 72.739395
637.474609 89.384491 -113.221352 1784.000000 248.656799 -194.576019 90.914932
272.560364 94.807289 -250.141663 1532.000000 228.421432 -88.541809 -378.531281
340.040436 56.857269 -43.292511 1488.000000 422.356506 -65.576599 207.740570
960.874756 46.993851 -19.672287 932.000000 -187.669708 -243.857666 -162.223389
458.505737 66.154411 -381.530151 1566.000000 460.756714 410.419128 156.019852
150.664520 115.815430 -73.809189 1871.000000 403.447632 -488.561432 -433.272583
650.501038 24.254066 -129.089722 1120.000000 381.348816 -290.203003 66.731087
711.932800 371.034698 -73.485359 1928.000000 146.988556 478.112305 373.438965
709.619873 26.488647 -130.792358 1668.000000 -339.797668 469.959595 -371.107147
681.084656 98.756470 -114.369553 2079.000000 246.879791 -309.185669 -202.677917
944.601746 292.192780 -1045.244385 1693.000000 -148.993881 64.989990 312.706177
721.441895 217.327560 -19.972824 2651.000000 275.216339 18.039257 -380.437744
399.857788 136.795868 -228.235092 1654.000000 210.505814 -90.661530 46.205856
724.048401 292.054657 -64.298996 1877.000000 351.258972 -289.078339 -310.360077
545.372864 77.001877 -183.265869 1857.000000 243.050781 170.305145 334.094482
142.475708 49.643299 -50.457199 1213.000000 -403.646088 -8.133408 307.305573
583.006287 32.976406 -88.496651 1263.000000 -490.678528 -479.032410 445.884064
364.021240 162.583923 -133.359375 1604.000000 -323.505920 -396.059357 412.451447
750.957458 123.417343 -1.330025 1825.000000 173.123474 113.225143 -236.760132
634.798889 50.706360 -49.237755 1193.000000 -80.928902 -152.003448 51.720047
962.439209 22.760578 -31.714569 1572.000000 467.234985 -243.173325 80.381027
495.279358 41.682957 -158.384857 1309.000000 -213.485596 105.167953 -276.513031
971.850891 68.754204 -243.906189 1794.000000 -464.776093 79.747719 -410.443359
437.211426 203.589661 -451.725952 1440.000000 355.083069 -27.334274 309.511322
602.335754 95.567383 -117.372849 1715.000000 360.701965 442.675720 -143.419617
470.479828 71.095993 -370.189941 2148.000000 163.102371 159.391846 492.668732
403.713806 128.731644 -145.855270 2296.000000 264.227173 -4.043735 183.769089
558.604431 454.811523 -244.084229 1130.000000 100.333824 -371.031464 -210.771027
444.987427 295.393951 -63.862999 1963.000000 132.131317 186.964462 473.820374
442.547607 77.819305 -201.609558 1935.000000 157.672455 384.828308 -351.395142
368.013397 73.476875 -91.534790 1320.000000 -353.855652 137.128479 -477.575134
321.162720 13.200823 -55.229919 1913.000000 42.761391 -432.694946 -451.832642
418.128479 60.796173 -5.726799 2085.000000 -25.417992 -183.742371 384.731720
640.778137 83.991516 -161.293304 1634.000000 -100.407715 -23.805565 323.828156
762.270447 146.174698 -125.254433 1506.000000 394.414246 -482.040588 -219.674225
439.767761 389.097900 -93.654739 2550.000000 43.349834 -373.954468 178.224579
245.462036 187.920334 -123.299072 1400.000000 265.277100 363.141693 -264.417389
628.287659 29.298370 -103.427437 1721.000000 -82.795029 -37.285881 -167.916321
553.534668 102.105820 -129.126144 1215.000000 34.841942 -302.629333 -14.463598
556.134705 92.601761 -201.537766 1912.000000 -499.678101 469.401825 -67.484818
438.563110 14.600942 -96.133293 1235.000000 -139.592438 -60.258087 249.140076
295.214081 134.903488 -118.415413 1480.000000 -94.811844 352.015930 -98.365326
534.710144 159.186722 -186.523102 1880.000000 -377.275085 469.892395 414.360413
568.019165 116.163239 -210.735489 1179.000000 -175.125977 283.073334 463.131226
810.231323 111.842438 -81.104691 1584.000000 -313.827759 396.083771 -293.491028
1014.561707 154.444733 -8.744122 1523.000000 -366.998596 -212.124969 244.143173
464.266968 124.911903 -177.030212 1916.000000 -81.042496 270.457550 85.180145
897.480957 66.298042 -24.054916 1371.000000 -302.453613 -57.215412 -430.103699
233.757370 284.912109 -197.718796 1629.000000 173.460190 -307.275879 -214.851242
765.275940 34.704727 -167.593323 1716.000000 -404.622192 184.007233 356.830261
458.420837 9.850444 -26.785973 1288.000000 300.269684 -67.626236 297.746552
167.745316 137.950806 -80.805725 1715.000000 -92.830269 -76.209808 -398.817322
376.178223 55.672855 -55.579372 1551.000000 17.101793 -322.113098 -187.418381
438.847046 13.201266 -138.256592 1683.000000 143.740860 -246.896042 -122.861328
456.562836 91.572144 -57.927612 1278.000000 -370.862610 -266.232697 416.985107
497.416931 72.193016 -58.068497 1155.000000 -169.092133 -407.783447 -471.166382
259.495209 6.291115 -159.315613 1866.000000 -86.548073 127.849899 165.969818
238.703217 113.728088 -166.017624 1447.000000 -93.858490 329.844269 -232.428802
681.362122 44.923370 -226.238251 1836.000000 265.882660 383.626343 -441.080566
632.385193 50.841572 -122.568581 1372.000000 306.742126 -17.845165 -365.878845
902.836304 73.222130 -146.872375 1533.000000 -310.390259 -441.875977 300.329468
304.281799 121.598404 -283.202728 1854.000000 -337.806580 -388.721222 -349.461914
398.230255 162.193100 -103.087578 1537.000000 -114.706741 74.711937 255.770676
259.792450 26.087387 -20.957794 1283.000000 210.980011 448.792511 -253.215851
140.714630 73.784782 -51.017822 1191.000000 -71.694534 -34.300076 287.036438
649.706970 28.043076 -164.257355 1468.000000 93.998306 54.601112 273.377136
560.647095 118.082237 -164.172226 1323.000000 373.110840 294.984192 -38.026333
205.284851 114.052498 -193.028778 1219.000000 161.360382 -123.440872 -411.186768
256.842163 89.672714 -207.566345 1688.000000 119.144684 -113.196854 -147.404678
520.048401 211.181107 -47.246826 2291.000000 -346.353760 -311.920898 117.574875
395.945953 41.432457 -168.090027 2028.000000 -404.974182 -490.515015 -135.097595
837.775818 195.375626 -136.508514 1344.000000 -449.034180 -463.206360 -319.463593
821.141785 14.222973 -184.048538 1725.000000 422.850891 -239.781311 54.835747
418.449402 66.475662 -45.280228 1389.000000 200.631912 -327.122803 380.453857
659.389465 84.401924 -17.704094 1890.000000 329.571136 -151.315445 301.524292
319.301208 128.535492 -155.895477 1929.000000 -210.369598 -111.031425 173.868042
602.474854 187.337112 -113.760971 1698.000000 -186.633514 487.331757 137.487595
315.415985 26.726917 -111.874313 1671.000000 432.520996 -336.023987 -340.576538
435.346619 19.504030 -67.707657 1495.000000 -320.648376 156.226532 -115.161530
450.542755 127.074936 -93.248627 1547.000000 469.219635 -289.957642 -84.421684
543.821777 122.119667 -99.930061 1308.000000 192.871475 34.072674 19.638306
367.359253 246.260056 -39.288349 2105.000000 442.667603 384.553955 -307.046539
680.469543 88.506554 -70.294434 1132.000000 363.072998 51.241440 182.418671
620.025513 43.108105 -134.888290 1600.000000 -93.832176 256.042725 -135.847168
301.827759 15.394614 -78.990929 1662.000000 -238.887207 -252.331009 283.588409
673.285339 195.110580 -56.638412 1905.000000 -385.239838 -242.433685 -448.537689
474.669037 6.585673 -67.324471 1754.000000 -192.944275 -91.308731 -75.122574
169.521576 69.850288 -203.467178 1960.000000 -195.506073 335.260803 229.440247
767.943298 90.246956 -24.584900 1780.000000 259.227295 -304.693512 -167.584244
350.333099 151.709076 -195.312225 1536.000000 -149.309479 126.924606 349.952087
786.343262 148.604095 -102.878128 1721.000000 -327.908386 245.176270 -427.069336
375.688599 32.039040 -32.866920 995.000000 -131.765076 378.098083 72.175140
730.662659 73.438797 -18.060745 1394.000000 -480.286560 87.157249 251.128113
489.053619 27.338589 -50.616852 1375.000000 223.614685 -165.290085 372.453735
260.837799 86.173927 -183.335403 1473.000000 -187.537994 237.239044 284.743347
574.677185 35.810852 -22.523708 1217.000000 -182.350372 -279.159607 362.342804
319.454651 24.388548 -0.190605 1264.000000 -158.917892 434.790009 263.009003
402.904114 144.574463 -78.529312 1264.000000 -121.151993 -153.752197 -143.643875
557.222595 93.409943 -156.681580 1397.000000 -65.712532 -319.943939 -253.105057
303.814575 128.266418 -115.192245 1709.000000 277.474731 95.611893 9.948212
293.979523 52.402561 -52.828442 1191.000000 -223.645157 279.384796 474.738983
411.376648 122.324158 -158.969681 1648.000000 -235.977203 -411.487457 -81.890106
237.797684 65.463493 -259.878052 2199.000000 71.898621 -192.112579 266.997742
681.805908 115.194824 -127.872795 1487.000000 -351.121643 74.419098 -327.200623
341.713287 56.802151 -155.745178 1339.000000 482.252075 328.058777 -418.541504
530.138916 94.001015 -179.591721 2142.000000 315.887817 88.009102 -53.354599
468.589569 160.872421 -155.658463 1687.000000 -457.584473 307.447327 -255.534973
310.891571 61.117699 -69.339180 1596.000000 -240.860199 -375.772919 340.945679
449.189423 240.205765 -92.330597 2549.000000 204.325989 249.287308 -439.663635
380.532959 66.466324 -41.719795 1390.000000 160.765533 -198.256500 -490.378296
525.202087 258.323212 -15.455528 1517.000000 -286.976929 -41.425842 -256.157227
532.546265 33.194149 -127.325729 1223.000000 215.989532 -299.611298 -14.399988
358.979553 75.648186 -199.645065 1610.000000 -205.847321 428.425415 289.983429
465.826324 50.953907 -92.564613 1501.000000 -476.924927 -12.417482 178.210266
465.403290 71.036407 -3.930107 1722.000000 -406.253418 -297.322876 98.506615
198.600723 82.312592 -167.634720 1747.000000 291.815979 -386.347412 440.278442
782.399292 74.362816 -160.156265 1709.000000 445.452637 -43.161621 -171.104080
481.280548 127.847488 -133.578033 2151.000000 207.205734 265.133270 -471.642151
1099.903931 179.153275 -160.210358 1605.000000 -74.435364 489.367218 -2.301377
321.009338 182.124847 -250.584793 1366.000000 215.291138 436.099731 313.751526
591.600342 40.558727 -2.373672 1478.000000 -39.377647 467.614471 152.647629
270.827240 93.765350 -55.856377 1397.000000 214.607971 -349.170929 384.335205
429.240295 30.295227 -180.808273 1625.000000 -381.008911 -131.158691 35.151192
718.646301 94.888832 -137.162750 1554.000000 405.962433 -276.389771 13.754225
669.213318 14.512656 -218.406647 2344.000000 -352.727051 354.497314 -32.296444
